homelat,homelon,homecontinent,country,n
34.437921,35.831296,Middle East & North Africa,Lebanon,0
34.437956,35.83113,Middle East & North Africa,Lebanon,1
34.437991,73.21744,South Asia,Pakistan,1
34.43806,35.830823,Middle East & North Africa,Lebanon,0
34.438062,35.830744,Middle East & North Africa,Lebanon,47
34.438077,35.830869,Middle East & North Africa,Lebanon,0
34.438082,35.836209,Middle East & North Africa,Lebanon,0
34.438087,35.830777,Middle East & North Africa,Lebanon,0
34.438094,35.830837,Middle East & North Africa,Lebanon,480
34.438103,35.830841,Middle East & North Africa,Lebanon,12
34.438136,35.830683,Middle East & North Africa,Lebanon,1
34.438279,35.832307,Middle East & North Africa,Lebanon,0
34.438345,35.831539,Middle East & North Africa,Lebanon,0
34.438345,35.832569,Middle East & North Africa,Lebanon,0
34.438434,71.129998,South Asia,Pakistan,0
34.438539,42.197165,Middle East & North Africa,Iraq,0
34.438699,35.831001,Middle East & North Africa,Lebanon,0
34.438844,43.981389,Middle East & North Africa,Iraq,0
34.438859,35.836896,Middle East & North Africa,Lebanon,0
34.439089,35.830829,Middle East & North Africa,Lebanon,1
34.439211,70.496168,South Asia,Afghanistan,1
34.439228,35.831848,Middle East & North Africa,Lebanon,0
34.439258,35.831683,Middle East & North Africa,Lebanon,0
34.439444,71.668611,South Asia,Pakistan,0
34.439478,35.833427,Middle East & North Africa,Lebanon,0
34.439731,44.172027,Middle East & North Africa,Iraq,0
34.439761,43.868988,Middle East & North Africa,Iraq,0
34.439901,35.848004,Middle East & North Africa,Lebanon,0
34.439902,35.848004,Middle East & North Africa,Lebanon,0
34.439939,35.847904,Middle East & North Africa,Lebanon,0
34.439973,35.830951,Middle East & North Africa,Lebanon,3
34.44022,71.129993,South Asia,Pakistan,1
34.440817,44.172027,Middle East & North Africa,Iraq,11
34.440833,71.058333,South Asia,Pakistan,1
34.440833,71.425278,South Asia,Pakistan,2
34.441067,70.480401,South Asia,Afghanistan,1
34.443239,71.058109,South Asia,Pakistan,3
34.44362,61.796024,South Asia,Afghanistan,0
34.443639,70.494014,South Asia,Afghanistan,1
34.443955,35.854032,Middle East & North Africa,Lebanon,11
34.444353,70.499055,South Asia,Afghanistan,0
34.445003,71.058883,South Asia,Pakistan,2
34.445492,44.164839,Middle East & North Africa,Iraq,2
34.446061,35.826225,Middle East & North Africa,Lebanon,0
34.446111,68.781667,South Asia,Afghanistan,6
34.446709,70.498321,South Asia,Afghanistan,0
34.446728,35.823712,Middle East & North Africa,Lebanon,0
34.447214,70.485357,South Asia,Afghanistan,1
34.4475,74.584722,South Asia,India,0
34.447675,35.868171,Middle East & North Africa,Lebanon,1
34.447887,44.432913,Middle East & North Africa,Iraq,0
34.447971,70.668488,South Asia,Afghanistan,3
34.448698,74.662732,South Asia,India,1
34.448793,71.088012,South Asia,Pakistan,0
34.449008,70.497569,South Asia,Afghanistan,1
34.449183,71.61136,South Asia,Pakistan,0
34.449227,68.162726,South Asia,Afghanistan,0
34.449256,68.78501,South Asia,Afghanistan,0
34.449572,70.500174,South Asia,Afghanistan,2
34.45,-0.2,Middle East & North Africa,Algeria,3
34.45,43.583333,Middle East & North Africa,Iraq,4
34.45,70.5,South Asia,Afghanistan,0
34.450346,70.460449,South Asia,Afghanistan,4
34.450399,71.056369,South Asia,Pakistan,0
34.451039,35.810752,Middle East & North Africa,Lebanon,2
34.451792,70.499282,South Asia,Afghanistan,1
34.451935,40.91119,Middle East & North Africa,Syria,9
34.45236,70.496837,South Asia,Afghanistan,1
34.452451,71.362234,South Asia,Pakistan,5
34.452466,44.167737,Middle East & North Africa,Iraq,4
34.452535,62.174314,South Asia,Afghanistan,1
34.452683,62.197001,South Asia,Afghanistan,0
34.452803,71.36863,South Asia,Pakistan,3
34.452856,35.864631,Middle East & North Africa,Lebanon,1
34.453083,70.487822,South Asia,Afghanistan,0
34.453481,70.484395,South Asia,Afghanistan,0
34.453672,70.499771,South Asia,Afghanistan,0
34.453732,70.484811,South Asia,Afghanistan,0
34.453792,70.484324,South Asia,Afghanistan,0
34.453813,70.484844,South Asia,Afghanistan,4
34.454005,70.484747,South Asia,Afghanistan,0
34.454059,70.489283,South Asia,Afghanistan,0
34.45421,70.483027,South Asia,Afghanistan,1
34.454457,70.485552,South Asia,Afghanistan,1
34.454582,44.819679,Middle East & North Africa,Iraq,0
34.454625,70.48156,South Asia,Afghanistan,0
34.454826,70.484301,South Asia,Afghanistan,3
34.455437,43.797672,Middle East & North Africa,Iraq,0
34.455549,74.449553,South Asia,India,2
34.456111,68.728889,South Asia,Afghanistan,0
34.456806,71.90638,South Asia,Pakistan,3
34.45725,43.799344,Middle East & North Africa,Iraq,2
34.4575,43.798333,Middle East & North Africa,Iraq,1
34.457623,46.670534,Middle East & North Africa,Iran,2
34.458016,71.117305,South Asia,Pakistan,1
34.458305,61.432787,South Asia,Afghanistan,0
34.458684,43.795649,Middle East & North Africa,Iraq,0
34.45883,70.678462,South Asia,Afghanistan,0
34.458889,43.791004,Middle East & North Africa,Iraq,92
34.459631,70.479266,South Asia,Afghanistan,0
34.459909,71.099196,South Asia,Pakistan,0
34.460058,45.294431,Middle East & North Africa,Iraq,0
34.46109,45.86264,Middle East & North Africa,Iran,0
34.461111,44.846389,Middle East & North Africa,Iraq,0
34.461111,71.099167,South Asia,Pakistan,3
34.461711,43.839173,Middle East & North Africa,Iraq,7
34.462704,44.428081,Middle East & North Africa,Iraq,0
34.463218,35.899907,Middle East & North Africa,Lebanon,1
34.463331,135.74024,East Asia,Japan,0
34.463333,68.716944,South Asia,Afghanistan,5
34.463693,68.714076,South Asia,Afghanistan,2
34.463789,70.498676,South Asia,Afghanistan,0
34.464378,74.737884,South Asia,India,0
34.464395,70.480041,South Asia,Afghanistan,1
34.464455,63.28056,South Asia,Afghanistan,0
34.466549,36.389971,Middle East & North Africa,Lebanon,0
34.466954,44.424649,Middle East & North Africa,Iraq,0
34.467222,71.275833,South Asia,Pakistan,0
34.467222,71.276111,South Asia,Pakistan,0
34.467601,71.965883,South Asia,Pakistan,0
34.467799,68.637713,South Asia,Afghanistan,2
34.467964,70.491493,South Asia,Afghanistan,2
34.467967,74.667911,South Asia,India,3
34.468208,62.185609,South Asia,Afghanistan,2
34.468392,74.19073,South Asia,India,0
34.468799,36.041834,Middle East & North Africa,Lebanon,0
34.46925,68.636274,South Asia,Afghanistan,9
34.469521,44.494501,Middle East & North Africa,Iraq,0
34.469539,70.880988,South Asia,Afghanistan,1
34.470008,71.365093,South Asia,Pakistan,1
34.470779,65.061455,South Asia,Afghanistan,0
34.471082,43.525348,Middle East & North Africa,Iraq,2
34.471867,44.457189,Middle East & North Africa,Iraq,0
34.471914,72.550371,South Asia,Pakistan,3
34.472236,74.28777,South Asia,India,0
34.472681,68.667803,South Asia,Afghanistan,72
34.47292,74.250212,South Asia,India,0
34.473165,71.141167,South Asia,Pakistan,0
34.473236,43.73362,Middle East & North Africa,Iraq,2
34.473267,36.195794,Middle East & North Africa,Lebanon,2
34.473461,68.65028,South Asia,Afghanistan,0
34.474128,68.639484,South Asia,Afghanistan,4
34.474129,68.65255,South Asia,Afghanistan,8
34.474529,68.643375,South Asia,Afghanistan,0
34.474655,69.280533,South Asia,Afghanistan,2
34.474993,41.905622,Middle East & North Africa,Iraq,16
34.475,70.532222,South Asia,Afghanistan,0
34.475151,70.362976,South Asia,Afghanistan,8
34.47524,70.53228,South Asia,Afghanistan,0
34.475713,74.263437,South Asia,India,0
34.475736,68.65339,South Asia,Afghanistan,0
34.476158,71.363912,South Asia,Pakistan,7
34.476926,72.508336,South Asia,Pakistan,1
34.477507,69.279491,South Asia,Afghanistan,1
34.477619,41.920773,Middle East & North Africa,Iraq,80
34.478292,71.34738,South Asia,Pakistan,1
34.478382,72.541899,South Asia,Pakistan,0
34.478756,71.362725,South Asia,Pakistan,0
34.478884,72.109612,South Asia,Pakistan,0
34.479385,68.664539,South Asia,Afghanistan,32
34.479675,35.936031,Middle East & North Africa,Lebanon,5
34.480301,7.522332,Middle East & North Africa,Algeria,0
34.480383,36.43939,Middle East & North Africa,Lebanon,0
34.48074,36.441679,Middle East & North Africa,Lebanon,0
34.480786,36.441669,Middle East & North Africa,Lebanon,0
34.481341,43.743567,Middle East & North Africa,Iraq,7
34.481376,74.17097,South Asia,India,1
34.481937,43.778867,Middle East & North Africa,Iraq,0
34.483333,44.633333,Middle East & North Africa,Iraq,16
34.483333,71.516667,South Asia,Pakistan,1
34.483474,135.423522,East Asia,Japan,0
34.484194,74.072291,South Asia,India,5
34.484219,62.58844,South Asia,Afghanistan,7
34.484444,71.246111,South Asia,Pakistan,0
34.485112,70.193208,South Asia,Afghanistan,2
34.485267,7.521852,Middle East & North Africa,Algeria,2
34.485829,7.518017,Middle East & North Africa,Algeria,1
34.48593,7.51865,Middle East & North Africa,Algeria,1
34.485958,62.585045,South Asia,Afghanistan,2
34.486483,43.780136,Middle East & North Africa,Iraq,0
34.486891,74.286754,South Asia,India,0
34.487171,71.074021,South Asia,Pakistan,2
34.487181,43.779864,Middle East & North Africa,Iraq,0
34.487289,62.585935,South Asia,Afghanistan,0
34.487514,136.709336,East Asia,Japan,0
34.487799,44.17393,Middle East & North Africa,Iraq,2
34.488023,68.793766,South Asia,Afghanistan,11
34.488312,0.160684,Middle East & North Africa,Algeria,2
34.488416,71.443514,South Asia,Pakistan,2
34.488889,66.117222,South Asia,Afghanistan,1
34.489722,72.960556,South Asia,Pakistan,1
34.489799,71.227973,South Asia,Pakistan,1
34.490678,69.269874,South Asia,Afghanistan,1
34.490826,62.602922,South Asia,Afghanistan,2
34.490973,62.60209,South Asia,Afghanistan,2
34.49112,62.6031,South Asia,Afghanistan,6
34.491316,62.603813,South Asia,Afghanistan,1
34.492741,71.143657,South Asia,Pakistan,0
34.492931,74.280819,South Asia,India,0
34.493697,69.269869,South Asia,Afghanistan,1
34.494913,69.296641,South Asia,Afghanistan,1
34.4952,70.073443,South Asia,Afghanistan,1
34.495324,69.273924,South Asia,Afghanistan,0
34.49626,74.377328,South Asia,India,3
34.496522,73.015815,South Asia,Pakistan,1
34.496844,71.333364,South Asia,Pakistan,0
34.497206,35.994672,Middle East & North Africa,Lebanon,0
34.497708,71.372751,South Asia,Pakistan,0
34.498226,35.959849,Middle East & North Africa,Lebanon,0
34.498375,74.197388,South Asia,India,1
34.498418,71.445874,South Asia,Pakistan,0
34.4992,73.01754,South Asia,Pakistan,11
34.499591,74.117773,South Asia,India,0
34.500181,44.047421,Middle East & North Africa,Iraq,0
34.500469,72.521992,South Asia,Pakistan,24
34.5005,62.17795,South Asia,Afghanistan,1
34.500738,69.851526,South Asia,Afghanistan,0
34.501258,69.343397,South Asia,Afghanistan,0
34.501541,43.749444,Middle East & North Africa,Iraq,1
34.501632,62.657041,South Asia,Afghanistan,2
34.50203,43.532467,Middle East & North Africa,Iraq,0
34.50203,70.178497,South Asia,Afghanistan,1
34.502129,44.623301,Middle East & North Africa,Iraq,1
